time,package,value
312,0.0,193.59300000000803
315,0.0,192.9389999999985
315,1.0,225.1350000000093
318,1.0,260.30799999999
318,0.0,221.36699999999837
321,1.0,163.8139999999985
321,0.0,182.67799999999988
324,1.0,203.47400000000198
324,0.0,230.00999999999476
327,0.0,98.33400000000256
327,1.0,96.1710000000021
330,1.0,255.41599999999744
330,0.0,203.08199999999488
333,1.0,271.7890000000043
333,0.0,197.05800000000454
336,1.0,252.87799999999697
336,0.0,173.55299999999988
339,0.0,187.44199999999546
339,1.0,241.25900000000547
342,1.0,286.24000000000524
342,0.0,211.30299999999988
345,0.0,201.88300000000163
345,1.0,247.3299999999872
348,0.0,199.98600000000442
348,1.0,231.86200000000827
351,0.0,155.61100000000442
351,1.0,138.05999999999767
354,0.0,281.1389999999956
354,1.0,231.77099999999336
357,0.0,83.6359999999986
357,1.0,103.61300000001211
360,1.0,324.20299999999406
360,0.0,223.55199999999604
363,1.0,267.9279999999999
363,0.0,170.32700000000477
366,1.0,295.445000000007
366,0.0,204.32600000000093
369,1.0,261.0009999999893
369,0.0,209.375
372,1.0,269.1390000000101
372,0.0,219.5500000000029
375,1.0,254.58299999999872
375,0.0,190.61000000000058
378,1.0,204.66599999999744
378,0.0,181.03399999999965
381,1.0,191.8009999999922
381,0.0,210.56599999999162
384,1.0,110.346000000005
384,0.0,133.36000000000058
387,1.0,244.22500000000582
387,0.0,197.0179999999964
390,1.0,317.81999999999243
390,0.0,213.8020000000106
393,0.0,199.1009999999951
393,1.0,294.25500000000466
396,0.0,192.9560000000056
396,1.0,297.50800000000163
399,0.0,185.28599999999278
399,1.0,268.74199999999837
402,0.0,219.21600000000035
402,1.0,317.56299999999464
405,1.0,283.41599999999744
405,0.0,194.49400000000605
408,1.0,227.61500000000524
408,0.0,185.21699999998964
411,0.0,159.64800000000105
411,1.0,165.3139999999985
414,1.0,203.45100000000093
414,0.0,231.98099999999977
417,1.0,118.24099999999453
417,0.0,113.46800000000803
420,1.0,276.72000000000116
420,0.0,257.36999999999534
423,0.0,203.63899999999558
423,1.0,281.51600000000326
426,0.0,204.40899999999965
426,1.0,302.46600000000035
429,0.0,182.6820000000007
429,1.0,295.221000000005
432,1.0,332.3380000000034
432,0.0,204.27200000001176
435,0.0,170.7939999999944
435,1.0,270.40999999998894
438,0.0,204.36100000000442
438,1.0,322.4250000000029
441,1.0,289.0109999999986
441,0.0,194.87900000000081
444,0.0,184.77599999999802
444,1.0,224.2390000000014
447,0.0,180.78899999998976
447,1.0,143.95900000000256
450,1.0,215.46899999999732
450,0.0,241.54200000000128
453,0.0,107.32000000000698
453,1.0,132.67299999999523
456,0.0,189.0399999999936
456,1.0,317.93900000001304
459,1.0,301.23399999999674
459,0.0,175.12600000000384
462,1.0,336.27300000000105
462,0.0,219.06200000000536
465,1.0,317.2430000000022
465,0.0,200.52399999999034
468,0.0,197.45900000000256
468,1.0,315.42699999999604
471,0.0,192.32700000000477
471,1.0,296.01299999999173
474,1.0,333.3850000000093
474,0.0,206.8689999999915
477,0.0,198.5850000000064
477,1.0,307.97099999999045
480,1.0,247.35599999999977
480,0.0,188.7109999999957
483,0.0,169.08400000000256
483,1.0,142.15100000001257
486,0.0,231.13400000000547
486,1.0,229.93499999999767
489,0.0,127.02399999999034
489,1.0,125.83499999999185
492,0.0,265.1310000000085
492,1.0,333.99400000000605
495,1.0,288.6070000000036
495,0.0,168.50599999999395
498,1.0,342.1670000000013
498,0.0,223.93700000000536
501,1.0,332.4229999999952
501,0.0,214.1820000000007
504,0.0,212.4140000000043
504,1.0,331.94499999999243
507,0.0,212.94199999999546
507,1.0,328.5570000000007
510,0.0,193.56500000000233
510,1.0,322.6860000000015
513,1.0,325.1790000000037
513,0.0,203.07699999999022
516,0.0,224.71199999999953
516,1.0,323.9759999999951
519,1.0,154.71400000000722
519,0.0,165.62900000000081
522,1.0,218.6820000000007
522,0.0,235.27900000000955
525,1.0,98.89400000000023
525,0.0,95.57399999999325
528,1.0,174.61099999998987
528,0.0,165.02300000000105
531,0.0,151.23799999999756
531,1.0,158.26100000001315
534,1.0,179.6259999999893
534,0.0,175.971000000005
537,1.0,178.86200000000827
537,0.0,188.29899999999907
540,1.0,161.2259999999951
540,0.0,152.80400000000373
543,1.0,160.06600000000617
543,0.0,178.44000000000233
546,0.0,228.4719999999943
546,1.0,225.31599999999162
549,0.0,97.12600000000384
549,1.0,103.77999999999884
552,0.0,174.55399999998917
552,1.0,217.2320000000036
555,1.0,182.08900000000722
555,0.0,168.44800000000396
558,0.0,211.08900000000722
558,1.0,210.29699999999139
561,1.0,192.24700000000303
561,0.0,177.21899999999732
564,0.0,176.85899999999674
564,1.0,206.75
567,0.0,189.83000000000175
567,1.0,163.03699999999662
570,1.0,229.01900000000023
570,0.0,238.8000000000029
573,1.0,97.78600000000733
573,0.0,92.4479999999894
576,0.0,206.17200000000594
576,1.0,242.65999999998894
579,0.0,198.26399999999558
579,1.0,214.92300000000978
582,1.0,260.8649999999907
582,0.0,200.4840000000113
585,1.0,239.07900000001246
585,0.0,180.21399999999267
588,0.0,195.43300000000454
588,1.0,257.79899999999907
591,0.0,180.44499999999243
591,1.0,215.09599999999045
594,0.0,192.71899999999732
594,1.0,172.5740000000078
597,0.0,228.9200000000128
597,1.0,221.05599999999686
600,1.0,98.82600000000093
600,0.0,96.43499999999767
603,0.0,204.0899999999965
603,1.0,293.58400000000256
606,0.0,167.95699999999488
606,1.0,262.92699999999604
609,0.0,179.95700000000943
609,1.0,258.63099999999395
612,0.0,197.00400000000081
612,1.0,269.61500000000524
615,0.0,171.77700000000186
615,1.0,248.77999999999884
618,1.0,296.0369999999966
618,0.0,213.18799999999464
621,0.0,162.05400000000373
621,1.0,146.09900000000198
624,0.0,232.76900000000023
624,1.0,217.3139999999985
627,0.0,91.68499999999767
627,1.0,97.50900000000547
630,0.0,223.28699999999662
630,1.0,333.6429999999964
633,1.0,256.7360000000044
633,0.0,189.9429999999993
636,0.0,207.88300000000163
636,1.0,279.4899999999907
639,0.0,181.76699999999255
639,1.0,261.17600000000675
642,1.0,308.49099999999453
642,0.0,212.57600000000093
645,1.0,281.38400000000547
645,0.0,186.79300000000512
648,1.0,224.76600000000326
648,0.0,166.8350000000064
651,0.0,155.79200000000128
651,1.0,135.9890000000014
654,1.0,235.72499999999127
654,0.0,274.7359999999899
657,1.0,160.79099999999744
657,0.0,112.03100000000268
660,1.0,287.6280000000115
660,0.0,182.92699999999604
663,1.0,290.56999999999243
663,0.0,188.6929999999993
666,1.0,311.471000000005
666,0.0,205.94000000000233
669,0.0,176.58299999999872
669,1.0,297.8929999999964
672,1.0,284.83000000000175
672,0.0,174.26900000000023
675,1.0,294.320000000007
675,0.0,200.3240000000078
678,1.0,271.9519999999902
678,0.0,208.3509999999951
681,1.0,183.8969999999972
681,0.0,167.528999999995
684,1.0,200.2890000000043
684,0.0,233.87300000000687
687,1.0,94.27499999999418
687,0.0,105.09299999999348
690,1.0,284.9350000000122
690,0.0,192.27900000000955
693,0.0,193.61599999999453
693,1.0,300.6469999999972
696,0.0,189.2719999999972
696,1.0,318.8040000000037
699,0.0,170.10000000000582
699,1.0,275.68399999999383
702,0.0,191.8359999999957
702,1.0,321.0479999999952
705,0.0,185.11900000000605
705,1.0,305.27300000000105
708,0.0,200.62299999999232
708,1.0,314.7540000000008
711,0.0,188.22400000000198
711,1.0,289.14100000000326
714,0.0,185.5679999999993
714,1.0,233.2109999999957
717,1.0,157.26900000000023
717,0.0,193.38999999999942
720,1.0,226.37900000000081
720,0.0,216.57000000000698
723,1.0,155.57200000000012
723,0.0,160.26699999999255
726,1.0,319.7600000000093
726,0.0,253.91900000000896
729,1.0,298.28899999998976
729,0.0,180.35199999999895
732,1.0,305.4990000000107
732,0.0,184.39400000000023
735,0.0,193.6750000000029
735,1.0,313.4509999999864
738,0.0,234.96299999998882
738,1.0,343.2930000000051
741,1.0,309.7630000000063
741,0.0,229.55500000000757
744,1.0,297.16599999999744
744,0.0,203.35499999999593
747,1.0,291.58499999999185
747,0.0,193.8469999999943
750,1.0,189.64300000001094
750,0.0,173.1810000000114
753,1.0,198.72699999999895
753,0.0,218.3070000000007
756,1.0,115.36000000000058
756,0.0,119.94599999999627
759,1.0,252.92799999999988
759,0.0,173.7329999999929
762,0.0,212.44700000000012
762,1.0,352.56299999999464
765,1.0,321.88099999999395
765,0.0,200.31600000000617
768,0.0,208.69700000000012
768,1.0,315.099000000002
771,0.0,225.25800000000163
771,1.0,329.041000000012
774,1.0,334.5689999999886
774,0.0,228.17199999999139
777,0.0,238.63000000000466
777,1.0,339.98700000000827
780,1.0,307.3530000000028
780,0.0,193.29300000000512
783,0.0,203.76399999999558
783,1.0,309.54499999999825
786,1.0,289.36599999999453
786,0.0,175.87600000000384
789,1.0,161.0460000000021
789,0.0,189.4899999999907
792,1.0,197.1889999999985
792,0.0,245.6750000000029
795,1.0,68.83900000000722
795,0.0,94.76799999999639
798,1.0,154.36399999998685
798,0.0,209.9250000000029
801,1.0,144.24000000000524
801,0.0,192.0630000000092
804,1.0,137.83699999999953
804,0.0,186.76699999999255
807,1.0,152.26900000000023
807,0.0,186.56699999999546
810,1.0,152.95299999999406
810,0.0,183.54800000000978
813,0.0,250.87600000000384
813,1.0,204.31000000001222
816,0.0,113.64599999999336
816,1.0,83.96799999999348
819,1.0,183.97900000000664
819,0.0,196.37699999999313
822,0.0,207.6990000000078
822,1.0,208.70199999999022
825,0.0,179.10599999999977
825,1.0,197.48500000000058
828,0.0,180.25400000000081
828,1.0,196.87900000000081
831,1.0,153.10199999999895
831,0.0,170.19099999999162
834,1.0,248.80299999999988
834,0.0,247.6420000000071
837,0.0,91.50199999999313
837,1.0,106.28200000000652
840,1.0,259.7170000000042
840,0.0,211.5560000000114
843,1.0,222.10899999999674
843,0.0,175.7219999999943
846,1.0,287.64100000000326
846,0.0,238.7109999999957
849,1.0,214.7609999999986
849,0.0,182.40000000000873
852,0.0,199.21300000000338
852,1.0,231.04299999999057
855,1.0,171.77900000000955
855,0.0,180.68099999999686
858,1.0,158.17199999999139
858,0.0,183.82099999999627
861,0.0,224.79799999999523
861,1.0,224.2679999999964
864,1.0,99.23400000001129
864,0.0,115.70000000001164
867,1.0,244.5439999999944
867,0.0,270.1689999999944
870,1.0,240.98300000000745
870,0.0,250.25100000000384
873,0.0,247.9869999999937
873,1.0,239.16099999999278
876,0.0,245.63400000000547
876,1.0,236.5810000000056
879,1.0,207.3579999999929
879,0.0,213.46799999999348
882,1.0,231.82000000000698
882,0.0,242.60400000000664
885,1.0,158.13300000000163
885,0.0,176.22899999999208
888,1.0,210.08099999999104
888,0.0,236.51600000000326
891,1.0,96.6820000000007
891,0.0,139.9780000000028
894,1.0,268.4400000000023
894,0.0,318.20500000000175
897,1.0,235.3570000000036
897,0.0,256.00999999999476
900,0.0,256.2390000000014
900,1.0,244.42899999998917
903,1.0,238.90000000000873
903,0.0,249.39500000000407
906,0.0,278.30599999999686
906,1.0,265.8889999999956
909,1.0,210.65099999999802
909,0.0,220.20200000000477
912,0.0,173.35299999998824
912,1.0,158.9360000000015
915,1.0,213.81700000001
915,0.0,224.14500000000407
918,0.0,102.0
918,1.0,92.36299999999756
921,1.0,342.22299999999814
921,0.0,234.19400000000314
924,1.0,293.3839999999909
924,0.0,222.3359999999957
927,1.0,276.4470000000001
927,0.0,208.45799999999872
930,0.0,252.83800000000338
930,1.0,310.7280000000028
933,0.0,222.75800000000163
933,1.0,289.48799999999756
936,0.0,221.64800000000105
936,1.0,294.4210000000021
939,1.0,218.36100000000442
939,0.0,177.95500000000175
942,0.0,185.14800000000105
942,1.0,165.89500000000407
945,0.0,228.38300000000163
945,1.0,222.96299999998882
948,1.0,118.53900000000431
948,0.0,118.5679999999993
951,0.0,274.8289999999979
951,1.0,305.2869999999966
954,0.0,306.1290000000008
954,1.0,306.247000000003
957,0.0,261.9569999999949
957,1.0,284.9070000000065
960,0.0,267.70900000000256
960,1.0,278.1469999999972
963,1.0,267.47699999999895
963,0.0,257.11699999999837
966,1.0,285.59500000000116
966,0.0,268.0139999999956
969,1.0,200.01499999999942
969,0.0,208.3139999999985
972,0.0,173.83800000000338
972,1.0,157.11000000000058
975,0.0,135.67200000000594
975,1.0,144.6079999999929
978,0.0,287.9579999999987
978,1.0,304.30800000000454
981,0.0,256.4109999999928
981,1.0,267.9180000000051
984,1.0,295.6000000000058
984,0.0,297.79499999999825
987,1.0,289.38199999998324
987,0.0,292.43900000001304
990,1.0,281.5350000000035
990,0.0,277.93399999999383
993,0.0,306.6700000000128
993,1.0,310.4910000000091
996,0.0,275.14299999998184
996,1.0,263.2740000000049
999,0.0,142.89400000000023
999,1.0,122.69000000000233
1002,1.0,237.420999999973
1002,0.0,242.2390000000014
1005,1.0,84.33100000000559
1005,0.0,90.93299999998999
1008,1.0,315.69700000001467
1008,0.0,275.2970000000205
1011,1.0,310.0810000000056
1011,0.0,298.88199999998324
1014,1.0,314.45799999998417
1014,0.0,314.56300000002375
1017,0.0,301.8839999999909
1017,1.0,303.10599999999977
1020,0.0,305.08499999999185
1020,1.0,304.5460000000021
1023,1.0,280.59900000001653
1023,0.0,291.18600000001607
1026,0.0,305.36599999998
1026,1.0,296.77699999997276
1029,1.0,208.98300000000745
1029,0.0,200.5130000000063
1032,1.0,178.87700000000768
1032,0.0,172.2160000000149
1035,1.0,202.90100000001257
1035,0.0,218.19599999999627
1038,0.0,90.32399999999325
1038,1.0,76.68999999997322
1041,1.0,197.7170000000042
1041,0.0,187.93499999999767
1044,0.0,165.2149999999965
1044,1.0,167.6710000000021
1047,0.0,170.12299999999232
1047,1.0,165.36699999999837
1050,1.0,175.01600000000326
1050,0.0,169.2860000000219
1053,1.0,179.32099999999627
1053,0.0,175.05899999997928
1056,0.0,187.9780000000028
1056,1.0,175.86600000000908
1059,1.0,201.25200000000768
1059,0.0,205.66099999999278
1062,0.0,88.63800000000629
1062,1.0,91.35599999999977
1065,0.0,211.06400000001304
1065,1.0,235.65299999999115
1068,0.0,179.2599999999802
1068,1.0,188.29699999999139
1071,0.0,179.6610000000219
1071,1.0,188.35899999999674
1074,0.0,207.85399999999208
1074,1.0,215.39100000000326
1077,0.0,199.23300000000745
1077,1.0,199.3760000000184
1080,1.0,173.66300000000047
1080,0.0,179.99299999998766
1083,1.0,136.98600000000442
1083,0.0,157.61100000000442
1086,0.0,238.36100000000442
1086,1.0,246.5
1089,1.0,110.53499999997439
1089,0.0,93.48499999998603
1092,0.0,233.6700000000128
1092,1.0,262.63300000000163
1095,0.0,195.56299999999464
1095,1.0,209.70200000001932
1098,0.0,227.0560000000114
1098,1.0,243.58400000000256
1101,0.0,219.4309999999823
1101,1.0,230.00599999999395
1104,0.0,213.21800000002258
1104,1.0,222.35000000000582
1107,1.0,158.51399999999558
1107,0.0,181.02599999998347
1110,0.0,242.37200000000303
1110,1.0,223.58299999998417
1113,1.0,86.61699999999837
1113,0.0,85.52600000001257
1116,1.0,247.56100000001607
1116,0.0,304.0809999999765
1119,1.0,213.75200000000768
1119,0.0,216.3740000000107
1122,0.0,254.2939999999944
1122,1.0,250.17399999999907
1125,0.0,234.7840000000142
1125,1.0,229.25899999999092
1128,0.0,242.60399999999208
1128,1.0,237.85399999999208
1131,1.0,219.14400000000023
1131,0.0,220.54999999998836
1134,1.0,183.15299999999115
1134,0.0,221.09500000000116
1137,0.0,217.8540000000212
1137,1.0,198.90400000000955
1140,1.0,113.94099999999162
1140,0.0,111.34500000000116
1143,0.0,199.83099999997648
1143,1.0,244.04800000000978
1146,0.0,258.64300000001094
1146,1.0,307.7019999999902
1149,0.0,188.73499999998603
1149,1.0,236.2970000000205
1152,0.0,219.09400000001187
1152,1.0,274.6140000000014
1155,1.0,248.51999999998952
1155,0.0,206.3969999999972
1158,1.0,285.13000000000466
1158,0.0,248.81599999999162
1161,0.0,192.48400000002584
1161,1.0,234.13099999999395
1164,1.0,157.77999999999884
1164,0.0,189.3639999999723
1167,0.0,221.74500000002445
1167,1.0,199.4210000000021
1170,0.0,120.61199999999371
1170,1.0,137.31200000000536
1173,0.0,213.53599999999278
1173,1.0,325.4429999999993
1176,1.0,301.83699999999953
1176,0.0,199.04099999999744
1179,1.0,262.2049999999872
1179,0.0,157.75200000000768
1182,1.0,326.41500000000815
1182,0.0,195.7049999999872
1185,0.0,210.34400000001187
1185,1.0,307.57300000000396
1188,0.0,197.55400000000373
1188,1.0,290.91500000000815
1191,1.0,255.35699999998906
1191,0.0,185.47999999998137
1194,0.0,170.42500000001746
1194,1.0,175.00399999998626
1197,0.0,201.32199999998556
1197,1.0,161.96000000002095
1200,0.0,236.05900000000838
1200,1.0,204.89499999998952
1203,1.0,120.61600000000908
1203,0.0,141.58699999999953
1206,0.0,363.36800000001676
1206,1.0,346.89199999999255
1209,1.0,225.5439999999944
1209,0.0,235.9659999999858
1212,1.0,275.2290000000212
1212,0.0,286.4800000000105
1215,1.0,260.33699999999953
1215,0.0,253.32300000000396
1218,0.0,283.51799999998184
1218,1.0,293.43599999998696
1221,0.0,284.56200000000536
1221,1.0,268.0240000000049
1224,0.0,186.33300000001327
1224,1.0,164.36900000000605
1227,1.0,189.49700000000303
1227,0.0,206.27899999998044
1230,0.0,130.20900000000256
1230,1.0,104.81199999997625
1233,1.0,224.45100000000093
1233,0.0,326.63000000000466
1236,0.0,327.72299999999814
1236,1.0,297.22299999999814
1239,1.0,244.20300000000861
1239,0.0,261.5320000000065
1242,0.0,326.35999999998603
1242,1.0,310.1469999999972
1245,1.0,276.5350000000035
1245,0.0,279.61699999999837
1248,1.0,281.74199999999837
1248,0.0,293.83400000000256
1251,1.0,263.55100000000675
1251,0.0,270.6710000000021
1254,0.0,211.5800000000163
1254,1.0,208.9989999999816
1257,1.0,198.59800000002724
1257,0.0,214.7399999999907
1260,1.0,125.06699999998091
1260,0.0,121.74199999999837
1263,1.0,238.875
1263,0.0,318.41699999998673
1266,0.0,355.47299999999814
1266,1.0,328.7160000000149
1269,1.0,260.5
1269,0.0,278.2380000000121
1272,1.0,310.13199999998324
1272,0.0,325.92800000001444
1275,1.0,279.32300000000396
1275,0.0,293.04099999999744
1278,1.0,277.9910000000091
1278,0.0,287.2269999999844
1281,1.0,310.3999999999942
1281,0.0,306.86800000001676
1284,1.0,247.75399999998626
1284,0.0,244.49700000000303
1287,1.0,146.9320000000007
1287,0.0,167.76999999998952
1290,0.0,246.51800000001094
1290,1.0,215.3190000000177
1293,1.0,92.13500000000931
1293,0.0,120.23599999997532
1296,1.0,166.08799999998882
1296,0.0,178.15499999999884
1299,1.0,146.29300000000512
1299,0.0,151.23700000002282
1302,1.0,172.8869999999879
1302,0.0,191.56500000000233
1305,0.0,159.55499999999302
1305,1.0,165.90299999999115
