time,cpu,freq_hz,package
15,61,2220920.0,1
15,62,2238995.0,1
15,63,2187453.0,1
18,0,2884456.0,0
18,1,2686377.0,0
18,2,2932771.0,0
18,3,2757209.0,0
18,4,2929173.0,0
18,5,2675972.0,0
18,6,2828102.0,0
18,7,2917486.0,0
18,8,2805846.0,0
18,9,2931100.0,0
18,10,2818755.0,0
18,11,2929766.0,0
18,12,2686079.0,0
18,13,2704746.0,0
18,14,2863758.0,0
18,15,2864479.0,0
18,16,1577638.0,1
18,17,1044865.0,1
18,18,2368208.0,1
18,19,2019170.0,1
18,20,1014737.0,1
18,21,2597515.0,1
18,22,2629239.0,1
18,23,1020624.0,1
18,24,1498367.0,1
18,25,1024367.0,1
18,26,1712794.0,1
18,27,1067500.0,1
18,28,1061681.0,1
18,29,1016904.0,1
18,30,1644185.0,1
18,31,1018544.0,1
18,32,2881221.0,0
18,33,2805595.0,0
18,34,2805001.0,0
18,35,2773242.0,0
18,36,2918880.0,0
18,37,2789373.0,0
18,38,2902731.0,0
18,39,2935609.0,0
18,40,2900477.0,0
18,41,2932404.0,0
18,42,2919816.0,0
18,43,3077825.0,0
18,44,2571810.0,0
18,45,2541252.0,0
18,46,2840438.0,0
18,47,2949284.0,0
18,48,1169328.0,1
18,49,2447703.0,1
18,50,1082157.0,1
18,51,2078313.0,1
18,52,2382797.0,1
18,53,1547898.0,1
18,54,2680113.0,1
18,55,2051395.0,1
18,56,2283126.0,1
18,57,1227995.0,1
18,58,1084402.0,1
18,59,2673612.0,1
18,60,1609555.0,1
18,61,2615644.0,1
18,62,1393059.0,1
18,63,3317296.0,1
21,0,2961284.0,0
21,1,3120676.0,0
21,2,2775770.0,0
21,3,3072877.0,0
21,4,3100988.0,0
21,5,2380638.0,0
21,6,2983452.0,0
21,7,2850911.0,0
21,8,2794882.0,0
21,9,3093281.0,0
21,10,2884007.0,0
21,11,3094351.0,0
21,12,2814460.0,0
21,13,3110190.0,0
21,14,3128687.0,0
21,15,2461969.0,0
21,16,1865268.0,1
21,17,2851629.0,1
21,18,1103578.0,1
21,19,2757767.0,1
21,20,2174581.0,1
21,21,1025549.0,1
21,22,1732832.0,1
21,23,1279553.0,1
21,24,1834313.0,1
21,25,1586663.0,1
21,26,2421061.0,1
21,27,2081728.0,1
21,28,2784117.0,1
21,29,2643016.0,1
21,30,2467239.0,1
21,31,2369524.0,1
21,32,3096110.0,0
21,33,3414602.0,0
21,34,3034983.0,0
21,35,2855282.0,0
21,36,2851911.0,0
21,37,2802500.0,0
21,38,2737925.0,0
21,39,3205059.0,0
21,40,2851931.0,0
21,41,2830562.0,0
21,42,2928922.0,0
21,43,2800323.0,0
21,44,2818859.0,0
21,45,2968546.0,0
21,46,3058493.0,0
21,47,2814510.0,0
21,48,3010475.0,1
21,49,1207450.0,1
21,50,2311902.0,1
21,51,2182990.0,1
21,52,2512230.0,1
21,53,1170023.0,1
21,54,1300616.0,1
21,55,2801968.0,1
21,56,1475865.0,1
21,57,1908813.0,1
21,58,1193538.0,1
21,59,2794527.0,1
21,60,2029026.0,1
21,61,2720018.0,1
21,62,1033620.0,1
21,63,2949605.0,1
24,0,2952845.0,0
24,1,2783604.0,0
24,2,2784891.0,0
24,3,2790310.0,0
24,4,3074225.0,0
24,5,2765275.0,0
24,6,2789398.0,0
24,7,2756405.0,0
24,8,2685487.0,0
24,9,3066816.0,0
24,10,2785877.0,0
24,11,3065090.0,0
24,12,2807113.0,0
24,13,2379570.0,0
24,14,2770145.0,0
24,15,2888509.0,0
24,16,2516744.0,1
24,17,2685742.0,1
24,18,2364100.0,1
24,19,2653404.0,1
24,20,2378350.0,1
24,21,2294131.0,1
24,22,1413395.0,1
24,23,2451515.0,1
24,24,2698923.0,1
24,25,2774142.0,1
24,26,2698005.0,1
24,27,2267796.0,1
24,28,1025852.0,1
24,29,2237207.0,1
24,30,2645391.0,1
24,31,1014231.0,1
24,32,3021811.0,0
24,33,2799884.0,0
24,34,2799284.0,0
24,35,2819729.0,0
24,36,2799989.0,0
24,37,2815075.0,0
24,38,2669742.0,0
24,39,2823609.0,0
24,40,2815423.0,0
24,41,2800010.0,0
24,42,2844053.0,0
24,43,3111541.0,0
24,44,2782205.0,0
24,45,2799841.0,0
24,46,2712810.0,0
24,47,2794548.0,0
24,48,2143192.0,1
24,49,2454206.0,1
24,50,2358243.0,1
24,51,1306202.0,1
24,52,2709463.0,1
24,53,2488589.0,1
24,54,2805582.0,1
24,55,2828623.0,1
24,56,2469610.0,1
24,57,1168354.0,1
24,58,1107043.0,1
24,59,1573409.0,1
24,60,1387962.0,1
24,61,2631142.0,1
24,62,1926047.0,1
24,63,2529308.0,1
27,0,1451551.0,0
27,1,1780355.0,0
27,2,1123334.0,0
27,3,2832812.0,0
27,4,1261376.0,0
27,5,1729195.0,0
27,6,1637006.0,0
27,7,1292773.0,0
27,8,997618.0,0
27,9,1042717.0,0
27,10,1000951.0,0
27,11,1312714.0,0
27,12,1024522.0,0
27,13,2459346.0,0
27,14,1359339.0,0
27,15,1879703.0,0
27,16,1014768.0,1
27,17,1000033.0,1
27,18,1690628.0,1
27,19,999996.0,1
27,20,1000027.0,1
27,21,999969.0,1
27,22,1000157.0,1
27,23,1145755.0,1
27,24,1181007.0,1
27,25,1035491.0,1
27,26,999991.0,1
27,27,2256567.0,1
27,28,2073773.0,1
27,29,1038906.0,1
27,30,1034821.0,1
27,31,1274237.0,1
27,32,1010744.0,0
27,33,1012651.0,0
27,34,1318136.0,0
27,35,1015428.0,0
27,36,1000520.0,0
27,37,1990655.0,0
27,38,2423840.0,0
27,39,999309.0,0
27,40,999857.0,0
27,41,1549140.0,0
27,42,2509488.0,0
27,43,1000793.0,0
27,44,2664924.0,0
27,45,1787942.0,0
27,46,1000006.0,0
27,47,2298864.0,0
27,48,1008106.0,1
27,49,1009721.0,1
27,50,1001292.0,1
27,51,1549649.0,1
27,52,2104917.0,1
27,53,999962.0,1
27,54,999985.0,1
27,55,1050895.0,1
27,56,1009581.0,1
27,57,1072773.0,1
27,58,2396585.0,1
27,59,1022071.0,1
27,60,999504.0,1
27,61,2326212.0,1
27,62,1006277.0,1
27,63,1013066.0,1
30,0,3293783.0,0
30,1,2945384.0,0
30,2,3513018.0,0
30,3,3057283.0,0
30,4,2865449.0,0
30,5,3242005.0,0
30,6,3180762.0,0
30,7,2937934.0,0
30,8,3133374.0,0
30,9,3167595.0,0
30,10,3323172.0,0
30,11,3106496.0,0
30,12,3124889.0,0
30,13,2927304.0,0
30,14,2897274.0,0
30,15,3494624.0,0
30,16,1414081.0,1
30,17,1057663.0,1
30,18,1176473.0,1
30,19,2702346.0,1
30,20,1024749.0,1
30,21,1061062.0,1
30,22,1042245.0,1
30,23,1288334.0,1
30,24,1024422.0,1
30,25,1104571.0,1
30,26,2081122.0,1
30,27,1046064.0,1
30,28,1704747.0,1
30,29,1987438.0,1
30,30,1026378.0,1
30,31,2060727.0,1
30,32,3158716.0,0
30,33,3028244.0,0
30,34,3470780.0,0
30,35,3218728.0,0
30,36,3252246.0,0
30,37,3353805.0,0
30,38,3340642.0,0
30,39,3404330.0,0
30,40,2991702.0,0
30,41,3293419.0,0
30,42,2869106.0,0
30,43,2850765.0,0
30,44,3052665.0,0
30,45,3345471.0,0
30,46,3136421.0,0
30,47,2925836.0,0
30,48,1619292.0,1
30,49,1602205.0,1
30,50,1377850.0,1
30,51,1276945.0,1
30,52,1034771.0,1
30,53,1058402.0,1
30,54,1938238.0,1
30,55,2978607.0,1
30,56,1133870.0,1
30,57,2070397.0,1
30,58,1797606.0,1
30,59,1000021.0,1
30,60,1842436.0,1
30,61,1452627.0,1
30,62,1013130.0,1
30,63,1490943.0,1
33,0,2932040.0,0
33,1,2779812.0,0
33,2,2801470.0,0
33,3,2962280.0,0
33,4,2963837.0,0
33,5,3116745.0,0
33,6,2966498.0,0
33,7,2485633.0,0
33,8,2824199.0,0
33,9,2800363.0,0
33,10,2791630.0,0
33,11,2948705.0,0
33,12,2724899.0,0
33,13,2966718.0,0
33,14,2944758.0,0
33,15,2769489.0,0
33,16,1765519.0,1
33,17,2002750.0,1
33,18,2431820.0,1
33,19,2160537.0,1
33,20,1084607.0,1
33,21,2729001.0,1
33,22,1036228.0,1
33,23,1273636.0,1
33,24,1209344.0,1
33,25,1924403.0,1
33,26,2315375.0,1
33,27,2593990.0,1
33,28,1051853.0,1
33,29,2308977.0,1
33,30,2245041.0,1
33,31,1011528.0,1
33,32,2907537.0,0
33,33,2884970.0,0
33,34,2944105.0,0
33,35,2799913.0,0
33,36,2949420.0,0
33,37,2945584.0,0
33,38,2943546.0,0
33,39,2786789.0,0
33,40,2768186.0,0
33,41,2902823.0,0
33,42,2654520.0,0
33,43,2998516.0,0
33,44,2798028.0,0
33,45,3099564.0,0
33,46,2799906.0,0
33,47,2799885.0,0
33,48,1027592.0,1
33,49,2084794.0,1
33,50,1533670.0,1
33,51,1097386.0,1
33,52,1044903.0,1
33,53,2170020.0,1
33,54,2763246.0,1
33,55,2106015.0,1
33,56,2812916.0,1
33,57,2585653.0,1
33,58,1000031.0,1
33,59,1043974.0,1
33,60,1651453.0,1
33,61,2444531.0,1
33,62,1967570.0,1
33,63,2620310.0,1
36,0,2848633.0,0
36,1,2805791.0,0
36,2,2367136.0,0
36,3,2512693.0,0
36,4,2808566.0,0
36,5,2908709.0,0
36,6,2900132.0,0
36,7,2821581.0,0
36,8,2863581.0,0
36,9,2847438.0,0
36,10,2823948.0,0
36,11,2799594.0,0
36,12,2811953.0,0
36,13,2855460.0,0
36,14,2912533.0,0
36,15,2785932.0,0
36,16,1245868.0,1
36,17,1481520.0,1
36,18,1040447.0,1
36,19,2157787.0,1
36,20,1825726.0,1
36,21,2643189.0,1
36,22,2299075.0,1
36,23,1557596.0,1
36,24,1625843.0,1
36,25,2387420.0,1
36,26,1630044.0,1
36,27,1770540.0,1
36,28,2355272.0,1
36,29,2166716.0,1
36,30,1752027.0,1
36,31,1210046.0,1
36,32,2821785.0,0
36,33,2842953.0,0
36,34,2566436.0,0
36,35,2989404.0,0
36,36,2901410.0,0
36,37,2902304.0,0
36,38,2899715.0,0
36,39,2901743.0,0
36,40,2833018.0,0
36,41,2808712.0,0
36,42,2820158.0,0
36,43,2864048.0,0
36,44,2794431.0,0
36,45,2905216.0,0
36,46,2851935.0,0
36,47,2796889.0,0
36,48,2371575.0,1
36,49,2395821.0,1
36,50,1024464.0,1
36,51,1492016.0,1
36,52,1683288.0,1
36,53,1758876.0,1
36,54,1185033.0,1
36,55,1129429.0,1
36,56,1515622.0,1
36,57,1212950.0,1
36,58,2653764.0,1
36,59,1937828.0,1
36,60,1232921.0,1
36,61,2129143.0,1
36,62,1147287.0,1
36,63,2606956.0,1
39,0,2950128.0,0
39,1,2807083.0,0
39,2,2849267.0,0
39,3,2775749.0,0
39,4,2802581.0,0
39,5,2965922.0,0
39,6,2966691.0,0
39,7,2910550.0,0
39,8,2895362.0,0
39,9,2803992.0,0
39,10,2723670.0,0
39,11,2966169.0,0
39,12,2915449.0,0
39,13,2809813.0,0
39,14,2977867.0,0
39,15,2893498.0,0
39,16,2740661.0,1
39,17,1866323.0,1
39,18,2778250.0,1
39,19,2778703.0,1
39,20,1027812.0,1
39,21,2638114.0,1
39,22,2458055.0,1
39,23,2010114.0,1
39,24,2756378.0,1
39,25,2727365.0,1
39,26,2659835.0,1
39,27,1023982.0,1
39,28,2631004.0,1
39,29,1216130.0,1
39,30,2320744.0,1
39,31,2787405.0,1
39,32,2799999.0,0
39,33,2852201.0,0
39,34,2755910.0,0
39,35,2764848.0,0
39,36,2974379.0,0
39,37,2976874.0,0
39,38,2968010.0,0
39,39,2927729.0,0
39,40,2796591.0,0
39,41,2753985.0,0
39,42,2799580.0,0
39,43,2799883.0,0
39,44,2929215.0,0
39,45,2965282.0,0
39,46,2799962.0,0
39,47,2821311.0,0
39,48,2780455.0,1
39,49,2567356.0,1
39,50,2770150.0,1
39,51,2778508.0,1
39,52,2008888.0,1
39,53,1021724.0,1
39,54,1128378.0,1
39,55,1578650.0,1
39,56,2642306.0,1
39,57,1394378.0,1
39,58,1143741.0,1
39,59,1011224.0,1
39,60,2522575.0,1
39,61,1015165.0,1
39,62,2753352.0,1
39,63,2756951.0,1
42,0,2880789.0,0
42,1,2861407.0,0
42,2,2438912.0,0
42,3,2798417.0,0
42,4,2804098.0,0
42,5,2963160.0,0
42,6,2974739.0,0
42,7,2773148.0,0
42,8,2962057.0,0
42,9,2799884.0,0
42,10,2791433.0,0
42,11,2973386.0,0
42,12,2806456.0,0
42,13,2919251.0,0
42,14,2985427.0,0
42,15,2514658.0,0
42,16,2734353.0,1
42,17,2669187.0,1
42,18,2695903.0,1
42,19,2676313.0,1
42,20,2735262.0,1
42,21,1760736.0,1
42,22,2794703.0,1
42,23,2601627.0,1
42,24,1990756.0,1
42,25,2349203.0,1
42,26,2467928.0,1
42,27,1767620.0,1
42,28,2493693.0,1
42,29,2359515.0,1
42,30,2344223.0,1
42,31,2786843.0,1
42,32,2800011.0,0
42,33,2802193.0,0
42,34,2789882.0,0
42,35,2796097.0,0
42,36,2983773.0,0
42,37,2975097.0,0
42,38,2977348.0,0
42,39,2785958.0,0
42,40,2804516.0,0
42,41,2806741.0,0
42,42,2687903.0,0
42,43,2799969.0,0
42,44,2837091.0,0
42,45,2978628.0,0
42,46,2805372.0,0
42,47,2801979.0,0
42,48,1157570.0,1
42,49,2679824.0,1
42,50,1484269.0,1
42,51,2602827.0,1
42,52,2441254.0,1
42,53,2799947.0,1
42,54,1285315.0,1
42,55,1141429.0,1
42,56,2083345.0,1
42,57,2788241.0,1
42,58,1379993.0,1
42,59,2466016.0,1
42,60,2777057.0,1
42,61,1210915.0,1
42,62,2400697.0,1
42,63,2861291.0,1
45,0,2956119.0,0
45,1,3005047.0,0
45,2,2795655.0,0
45,3,2710524.0,0
45,4,2813156.0,0
45,5,2985252.0,0
45,6,2984908.0,0
45,7,2791592.0,0
45,8,2875024.0,0
45,9,2834952.0,0
45,10,2871564.0,0
45,11,3004979.0,0
45,12,2951651.0,0
45,13,2829461.0,0
45,14,2983677.0,0
45,15,2823347.0,0
45,16,1253043.0,1
45,17,1387992.0,1
45,18,1551340.0,1
45,19,1045105.0,1
45,20,1297472.0,1
45,21,1050011.0,1
45,22,1078721.0,1
45,23,1253064.0,1
45,24,1014518.0,1
45,25,1076822.0,1
45,26,1049131.0,1
45,27,1298306.0,1
45,28,1650072.0,1
45,29,1634971.0,1
45,30,1167856.0,1
45,31,1676733.0,1
45,32,2900107.0,0
45,33,2842120.0,0
45,34,2809594.0,0
45,35,2842384.0,0
45,36,2983740.0,0
45,37,2864073.0,0
45,38,2981322.0,0
45,39,2737662.0,0
45,40,2798022.0,0
45,41,2910151.0,0
45,42,2857222.0,0
45,43,2798257.0,0
45,44,2994627.0,0
45,45,2984082.0,0
45,46,2882062.0,0
45,47,2857793.0,0
45,48,1678659.0,1
45,49,1023697.0,1
45,50,1106045.0,1
45,51,1114977.0,1
45,52,1017847.0,1
45,53,1000031.0,1
45,54,1000018.0,1
45,55,1000221.0,1
45,56,2023832.0,1
45,57,1950635.0,1
45,58,1105233.0,1
45,59,1011672.0,1
45,60,1131548.0,1
45,61,1152401.0,1
45,62,1629879.0,1
45,63,1065123.0,1
48,0,2921195.0,0
48,1,2931547.0,0
48,2,2915805.0,0
48,3,2947717.0,0
48,4,2946591.0,0
48,5,2946711.0,0
48,6,2948176.0,0
48,7,2799171.0,0
48,8,2779819.0,0
48,9,2797007.0,0
48,10,2902044.0,0
48,11,2441937.0,0
48,12,2892966.0,0
48,13,2946115.0,0
48,14,2943214.0,0
48,15,2662488.0,0
48,16,1453238.0,1
48,17,2371580.0,1
48,18,2697647.0,1
48,19,1040317.0,1
48,20,1528058.0,1
48,21,1581297.0,1
48,22,2608497.0,1
48,23,1464705.0,1
48,24,1632463.0,1
48,25,2651608.0,1
48,26,1942146.0,1
48,27,1022279.0,1
48,28,1433163.0,1
48,29,1955778.0,1
48,30,1900254.0,1
48,31,2436291.0,1
48,32,2799947.0,0
48,33,2744778.0,0
48,34,2923361.0,0
48,35,2800018.0,0
48,36,2937802.0,0
48,37,2800032.0,0
48,38,2884512.0,0
48,39,2775706.0,0
48,40,2973203.0,0
48,41,2800553.0,0
48,42,2861812.0,0
48,43,2693939.0,0
48,44,2942771.0,0
48,45,2948144.0,0
48,46,2822703.0,0
48,47,2737922.0,0
48,48,2196748.0,1
48,49,2698178.0,1
48,50,2517384.0,1
48,51,2622081.0,1
48,52,2101761.0,1
48,53,2478981.0,1
48,54,1294394.0,1
48,55,2660649.0,1
48,56,2742160.0,1
48,57,2752015.0,1
48,58,1601502.0,1
48,59,2681437.0,1
48,60,2275937.0,1
48,61,2382038.0,1
48,62,2664533.0,1
48,63,2742761.0,1
51,0,2886577.0,0
51,1,2833856.0,0
51,2,2844605.0,0
51,3,2695473.0,0
51,4,2602755.0,0
51,5,3084646.0,0
51,6,2920582.0,0
51,7,2781204.0,0
51,8,2888002.0,0
51,9,2828218.0,0
51,10,2839320.0,0
51,11,2713144.0,0
51,12,2905026.0,0
51,13,2907719.0,0
51,14,2919105.0,0
51,15,2761896.0,0
51,16,2928960.0,1
51,17,3101283.0,1
51,18,2446182.0,1
51,19,1660432.0,1
51,20,2033403.0,1
51,21,2582204.0,1
51,22,1295776.0,1
51,23,1999326.0,1
51,24,1976185.0,1
51,25,2453973.0,1
51,26,1834214.0,1
51,27,1894667.0,1
51,28,1237513.0,1
51,29,2372893.0,1
51,30,2445386.0,1
51,31,1611324.0,1
51,32,2810121.0,0
51,33,2793647.0,0
51,34,2995103.0,0
51,35,2791833.0,0
51,36,2639707.0,0
51,37,2823837.0,0
51,38,2832206.0,0
51,39,2785173.0,0
51,40,2855845.0,0
51,41,2903780.0,0
51,42,2762713.0,0
51,43,2767133.0,0
51,44,2801142.0,0
51,45,2909483.0,0
51,46,2801328.0,0
51,47,2797403.0,0
51,48,2633623.0,1
51,49,2430070.0,1
51,50,1900078.0,1
51,51,2224279.0,1
51,52,2304204.0,1
51,53,1285831.0,1
51,54,2452388.0,1
51,55,1314923.0,1
51,56,2506173.0,1
51,57,2534067.0,1
51,58,1386261.0,1
51,59,2116648.0,1
51,60,2459309.0,1
51,61,1470690.0,1
51,62,2691594.0,1
51,63,2436622.0,1
54,0,3182894.0,0
54,1,2796021.0,0
54,2,2769221.0,0
54,3,2782285.0,0
54,4,3020893.0,0
54,5,2413584.0,0
54,6,2713494.0,0
54,7,2800521.0,0
54,8,2977118.0,0
54,9,2940507.0,0
54,10,2849207.0,0
54,11,2792371.0,0
54,12,3211062.0,0
